piR-hsa-18729,"carcinoma, renal cell"
piR-hsa-28357,"carcinoma, renal cell"
piR-hsa-10346,"carcinoma, renal cell"
piR-hsa-21309,"carcinoma, renal cell"
piR-hsa-1301,"carcinoma, renal cell"
piR-hsa-19829,"carcinoma, renal cell"
piR-hsa-10707,"carcinoma, renal cell"
piR-hsa-10927,"carcinoma, renal cell"
piR-hsa-12719,"carcinoma, renal cell"
piR-hsa-2153,"carcinoma, renal cell"
piR-hsa-23533,"carcinoma, renal cell"
piR-hsa-619,"carcinoma, renal cell"
piR-hsa-30143,"carcinoma, renal cell"
piR-hsa-31237,"carcinoma, renal cell"
piR-hsa-26496,"carcinoma, renal cell"
piR-hsa-21167,"carcinoma, renal cell"
piR-hsa-27133,"carcinoma, renal cell"
piR-hsa-180,"carcinoma, renal cell"
piR-hsa-27134,"carcinoma, renal cell"
piR-hsa-24094,"carcinoma, renal cell"
piR-hsa-28187,"carcinoma, renal cell"
piR-hsa-28419,"carcinoma, renal cell"
piR-hsa-13049,"carcinoma, renal cell"
piR-hsa-20757,"carcinoma, renal cell"
piR-hsa-335,"carcinoma, renal cell"
piR-hsa-30468,"carcinoma, renal cell"
piR-hsa-28401,"carcinoma, renal cell"
piR-hsa-8113,"carcinoma, renal cell"
piR-hsa-20930,"carcinoma, renal cell"
piR-hsa-28160,"carcinoma, renal cell"
piR-hsa-31821,"carcinoma, renal cell"
piR-hsa-6463,"carcinoma, renal cell"
piR-hsa-13295,"carcinoma, renal cell"
piR-hsa-23679,"carcinoma, renal cell"
piR-hsa-26399,"carcinoma, renal cell"
piR-hsa-15126,"carcinoma, renal cell"
piR-hsa-14351,"carcinoma, renal cell"
piR-hsa-13437,"carcinoma, renal cell"
piR-hsa-27926,"carcinoma, renal cell"
piR-hsa-28769,"carcinoma, renal cell"
piR-hsa-12391,"carcinoma, renal cell"
piR-hsa-8129,"carcinoma, renal cell"
piR-hsa-13564,"carcinoma, renal cell"
piR-hsa-25779,"carcinoma, renal cell"
piR-hsa-14020,"carcinoma, renal cell"
piR-hsa-11129,"carcinoma, renal cell"
piR-hsa-23944,"carcinoma, renal cell"
piR-hsa-27315,"carcinoma, renal cell"
piR-hsa-21187,"carcinoma, renal cell"
piR-hsa-1470,"carcinoma, renal cell"
piR-hsa-8401,"carcinoma, renal cell"
piR-hsa-26009,"carcinoma, renal cell"
piR-hsa-196,"carcinoma, renal cell"
piR-hsa-18505,"carcinoma, renal cell"
piR-hsa-5627,"carcinoma, renal cell"
piR-hsa-17512,"carcinoma, renal cell"
piR-hsa-5639,"carcinoma, renal cell"
piR-hsa-13462,"carcinoma, renal cell"
piR-hsa-28402,"carcinoma, renal cell"
piR-hsa-18201,"carcinoma, renal cell"
piR-hsa-28405,"carcinoma, renal cell"
piR-hsa-20301,"carcinoma, renal cell"
piR-hsa-13176,"carcinoma, renal cell"
piR-hsa-18497,"carcinoma, renal cell"
piR-hsa-5399,"carcinoma, renal cell"
piR-hsa-28404,"carcinoma, renal cell"
piR-hsa-23491,"carcinoma, renal cell"
piR-hsa-22558,"carcinoma, renal cell"
piR-hsa-25991,"carcinoma, renal cell"
piR-hsa-28431,"carcinoma, renal cell"
piR-hsa-28733,"carcinoma, renal cell"
piR-hsa-13937,"carcinoma, renal cell"
piR-hsa-30330,"carcinoma, renal cell"
piR-hsa-30870,"carcinoma, renal cell"
piR-hsa-28590,"carcinoma, renal cell"
piR-hsa-18503,"carcinoma, renal cell"
piR-hsa-26592,"carcinoma, renal cell"
piR-hsa-15663,"carcinoma, renal cell"
piR-hsa-3442,"carcinoma, renal cell"
piR-hsa-12516,"carcinoma, renal cell"
piR-hsa-15209,"carcinoma, renal cell"
piR-hsa-14366,"carcinoma, renal cell"
piR-hsa-20759,"carcinoma, renal cell"
piR-hsa-7255,"carcinoma, renal cell"
piR-hsa-7559,"carcinoma, renal cell"
piR-hsa-21046,"carcinoma, renal cell"
piR-hsa-28709,"carcinoma, renal cell"
piR-hsa-13348,"carcinoma, renal cell"
piR-hsa-28091,"carcinoma, renal cell"
piR-hsa-5136,"carcinoma, renal cell"
piR-hsa-5748,"carcinoma, renal cell"
piR-hsa-8009,"carcinoma, renal cell"
piR-hsa-17491,"carcinoma, renal cell"
piR-hsa-17434,"carcinoma, renal cell"
piR-hsa-23505,"carcinoma, renal cell"
piR-hsa-2876,"carcinoma, renal cell"
piR-hsa-19121,"carcinoma, renal cell"
piR-hsa-20300,"carcinoma, renal cell"
piR-hsa-14589,"carcinoma, renal cell"
piR-hsa-26493,"carcinoma, renal cell"
piR-hsa-31146,"carcinoma, renal cell"
piR-hsa-31053,"carcinoma, renal cell"
piR-hsa-11959,"carcinoma, renal cell"
piR-hsa-22242,"carcinoma, renal cell"
piR-hsa-28527,"carcinoma, renal cell"
piR-hsa-1460,"carcinoma, renal cell"
piR-hsa-23103,"carcinoma, renal cell"
piR-hsa-22954,"carcinoma, renal cell"
piR-hsa-18422,"carcinoma, renal cell"
piR-hsa-31320,"carcinoma, renal cell"
piR-hsa-21554,"carcinoma, renal cell"
piR-hsa-2804,"carcinoma, renal cell"
piR-hsa-24118,"carcinoma, renal cell"
piR-hsa-25212,"carcinoma, renal cell"
piR-hsa-13753,"carcinoma, renal cell"
piR-hsa-28094,"carcinoma, renal cell"
piR-hsa-18574,"carcinoma, renal cell"
piR-hsa-1721,"carcinoma, renal cell"
piR-hsa-12179,"carcinoma, renal cell"
piR-hsa-16423,"carcinoma, renal cell"
piR-hsa-25312,"carcinoma, renal cell"
piR-hsa-15681,"carcinoma, renal cell"
piR-hsa-6764,"carcinoma, renal cell"
piR-hsa-29053,"carcinoma, renal cell"
piR-hsa-29310,"carcinoma, renal cell"
piR-hsa-27835,"carcinoma, renal cell"
piR-hsa-2350,"carcinoma, renal cell"
piR-hsa-16429,"carcinoma, renal cell"
piR-hsa-26946,"carcinoma, renal cell"
piR-hsa-12297,"carcinoma, renal cell"
piR-hsa-28648,"carcinoma, renal cell"
piR-hsa-1077,"carcinoma, renal cell"
piR-hsa-22112,"carcinoma, renal cell"
piR-hsa-14359,"carcinoma, renal cell"
piR-hsa-18202,"carcinoma, renal cell"
piR-hsa-23253,"carcinoma, renal cell"
piR-hsa-29737,"carcinoma, renal cell"
piR-hsa-1041,"carcinoma, renal cell"
piR-hsa-1541,"carcinoma, renal cell"
piR-hsa-8993,"carcinoma, renal cell"
piR-hsa-18501,"carcinoma, renal cell"
piR-hsa-13406,"carcinoma, renal cell"
piR-hsa-29485,"carcinoma, renal cell"
piR-hsa-23322,"carcinoma, renal cell"
piR-hsa-2694,"carcinoma, renal cell"
piR-hsa-31832,"carcinoma, renal cell"
piR-hsa-27407,"carcinoma, renal cell"
piR-hsa-13300,"carcinoma, renal cell"
piR-hsa-8613,"carcinoma, renal cell"
piR-hsa-24412,"carcinoma, renal cell"
piR-hsa-18145,"carcinoma, renal cell"
piR-hsa-27148,"carcinoma, renal cell"
piR-hsa-18843,"carcinoma, renal cell"
piR-hsa-30142,"carcinoma, renal cell"
piR-hsa-999,"carcinoma, renal cell"
piR-hsa-17140,"carcinoma, renal cell"
piR-hsa-1336,"carcinoma, renal cell"
piR-hsa-29129,"carcinoma, renal cell"
piR-hsa-18426,"carcinoma, renal cell"
piR-hsa-28057,"carcinoma, renal cell"
piR-hsa-29371,"carcinoma, renal cell"
piR-hsa-27117,"carcinoma, renal cell"
piR-hsa-1736,"carcinoma, renal cell"
piR-hsa-30559,"carcinoma, renal cell"
piR-hsa-2289,"carcinoma, renal cell"
piR-hsa-14722,"carcinoma, renal cell"
piR-hsa-7104,"carcinoma, renal cell"
piR-hsa-23867,"carcinoma, renal cell"
piR-hsa-15200,"carcinoma, renal cell"
piR-hsa-11562,"carcinoma, renal cell"
piR-hsa-3248,"carcinoma, renal cell"
piR-hsa-20793,"carcinoma, renal cell"
piR-hsa-29332,"carcinoma, renal cell"
piR-hsa-3028,"carcinoma, renal cell"
piR-hsa-9226,"carcinoma, renal cell"
piR-hsa-3264,"carcinoma, renal cell"
piR-hsa-24820,"carcinoma, renal cell"
piR-hsa-28529,"carcinoma, renal cell"
piR-hsa-31178,"carcinoma, renal cell"
piR-hsa-12772,"carcinoma, renal cell"
piR-hsa-8318,"carcinoma, renal cell"
piR-hsa-11924,"carcinoma, renal cell"
piR-hsa-3623,"carcinoma, renal cell"
piR-hsa-9017,"carcinoma, renal cell"
piR-hsa-21646,"carcinoma, renal cell"
piR-hsa-29617,"carcinoma, renal cell"
piR-hsa-10577,"carcinoma, renal cell"
piR-hsa-18138,"carcinoma, renal cell"
piR-hsa-26795,"carcinoma, renal cell"
piR-hsa-16867,"carcinoma, renal cell"
piR-hsa-24127,"carcinoma, renal cell"
piR-hsa-13389,"carcinoma, renal cell"
piR-hsa-21694,"carcinoma, renal cell"
piR-hsa-7365,"carcinoma, renal cell"
piR-hsa-17538,"carcinoma, renal cell"
piR-hsa-18295,"carcinoma, renal cell"
piR-hsa-30167,"carcinoma, renal cell"
piR-hsa-181,"carcinoma, renal cell"
piR-hsa-9788,"carcinoma, renal cell"
piR-hsa-32052,"carcinoma, renal cell"
piR-hsa-5773,"carcinoma, renal cell"
piR-hsa-27729,"carcinoma, renal cell"
piR-hsa-27730,"carcinoma, renal cell"
piR-hsa-23555,"carcinoma, renal cell"
piR-hsa-26940,"carcinoma, renal cell"
piR-hsa-1847,"carcinoma, renal cell"
piR-hsa-15022,"carcinoma, renal cell"
piR-hsa-2155,"carcinoma, renal cell"
piR-hsa-1848,"carcinoma, renal cell"
piR-hsa-2154,"carcinoma, renal cell"
piR-hsa-12275,"carcinoma, renal cell"
piR-hsa-28205,"carcinoma, renal cell"
piR-hsa-19574,"carcinoma, renal cell"
piR-hsa-1219,"carcinoma, renal cell"
piR-hsa-11080,"carcinoma, renal cell"
piR-hsa-3645,"carcinoma, renal cell"
piR-hsa-7116,"carcinoma, renal cell"
piR-hsa-26754,"carcinoma, renal cell"
piR-hsa-20616,"carcinoma, renal cell"
piR-hsa-15700,"carcinoma, renal cell"
piR-hsa-11256,"carcinoma, renal cell"
piR-hsa-5370,"carcinoma, renal cell"
piR-hsa-28875,"carcinoma, renal cell"
piR-hsa-23216,"carcinoma, renal cell"
piR-hsa-27490,"carcinoma, renal cell"
piR-hsa-30978,"carcinoma, renal cell"
piR-hsa-252,"carcinoma, renal cell"
piR-hsa-260,"carcinoma, renal cell"
piR-hsa-275,"carcinoma, renal cell"
piR-hsa-332,"carcinoma, renal cell"
piR-hsa-368,"carcinoma, renal cell"
piR-hsa-152,"carcinoma, renal cell"
piR-hsa-391,"carcinoma, renal cell"
piR-hsa-496,"carcinoma, renal cell"
piR-hsa-568,"carcinoma, renal cell"
piR-hsa-178,"carcinoma, renal cell"
piR-hsa-617,"carcinoma, renal cell"
piR-hsa-692,"carcinoma, renal cell"
piR-hsa-753,"carcinoma, renal cell"
piR-hsa-761,"carcinoma, renal cell"
piR-hsa-825,"carcinoma, renal cell"
piR-hsa-829,"carcinoma, renal cell"
piR-hsa-860,"carcinoma, renal cell"
piR-hsa-863,"carcinoma, renal cell"
piR-hsa-906,"carcinoma, renal cell"
piR-hsa-943,"carcinoma, renal cell"
piR-hsa-951,"carcinoma, renal cell"
piR-hsa-977,"carcinoma, renal cell"
piR-hsa-1004,"carcinoma, renal cell"
piR-hsa-1095,"carcinoma, renal cell"
piR-hsa-1098,"carcinoma, renal cell"
piR-hsa-1275,"carcinoma, renal cell"
piR-hsa-1289,"carcinoma, renal cell"
piR-hsa-1319,"carcinoma, renal cell"
piR-hsa-1444,"carcinoma, renal cell"
piR-hsa-1480,"carcinoma, renal cell"
piR-hsa-1481,"carcinoma, renal cell"
piR-hsa-1484,"carcinoma, renal cell"
piR-hsa-1495,"carcinoma, renal cell"
piR-hsa-1507,"carcinoma, renal cell"
piR-hsa-1520,"carcinoma, renal cell"
piR-hsa-1527,"carcinoma, renal cell"
piR-hsa-1565,"carcinoma, renal cell"
piR-hsa-1601,"carcinoma, renal cell"
piR-hsa-1615,"carcinoma, renal cell"
piR-hsa-1625,"carcinoma, renal cell"
piR-hsa-1646,"carcinoma, renal cell"
piR-hsa-1652,"carcinoma, renal cell"
piR-hsa-1662,"carcinoma, renal cell"
piR-hsa-1708,"carcinoma, renal cell"
piR-hsa-1725,"carcinoma, renal cell"
piR-hsa-1739,"carcinoma, renal cell"
piR-hsa-1740,"carcinoma, renal cell"
piR-hsa-1748,"carcinoma, renal cell"
piR-hsa-1753,"carcinoma, renal cell"
piR-hsa-1770,"carcinoma, renal cell"
piR-hsa-1784,"carcinoma, renal cell"
piR-hsa-1809,"carcinoma, renal cell"
piR-hsa-1817,"carcinoma, renal cell"
piR-hsa-1915,"carcinoma, renal cell"
piR-hsa-1925,"carcinoma, renal cell"
piR-hsa-1985,"carcinoma, renal cell"
piR-hsa-2013,"carcinoma, renal cell"
piR-hsa-2027,"carcinoma, renal cell"
piR-hsa-2058,"carcinoma, renal cell"
piR-hsa-2071,"carcinoma, renal cell"
piR-hsa-2095,"carcinoma, renal cell"
piR-hsa-2210,"carcinoma, renal cell"
piR-hsa-2599,"carcinoma, renal cell"
piR-hsa-2612,"carcinoma, renal cell"
piR-hsa-2621,"carcinoma, renal cell"
piR-hsa-2670,"carcinoma, renal cell"
piR-hsa-2688,"carcinoma, renal cell"
piR-hsa-2790,"carcinoma, renal cell"
piR-hsa-2818,"carcinoma, renal cell"
piR-hsa-2970,"carcinoma, renal cell"
piR-hsa-3031,"carcinoma, renal cell"
piR-hsa-3115,"carcinoma, renal cell"
piR-hsa-3125,"carcinoma, renal cell"
piR-hsa-2859,"carcinoma, renal cell"
piR-hsa-2860,"carcinoma, renal cell"
piR-hsa-3176,"carcinoma, renal cell"
piR-hsa-3184,"carcinoma, renal cell"
piR-hsa-3391,"carcinoma, renal cell"
piR-hsa-3425,"carcinoma, renal cell"
piR-hsa-3430,"carcinoma, renal cell"
piR-hsa-3489,"carcinoma, renal cell"
piR-hsa-3519,"carcinoma, renal cell"
piR-hsa-3586,"carcinoma, renal cell"
piR-hsa-3587,"carcinoma, renal cell"
piR-hsa-3651,"carcinoma, renal cell"
piR-hsa-3689,"carcinoma, renal cell"
piR-hsa-3712,"carcinoma, renal cell"
piR-hsa-3720,"carcinoma, renal cell"
piR-hsa-3725,"carcinoma, renal cell"
piR-hsa-3752,"carcinoma, renal cell"
piR-hsa-3753,"carcinoma, renal cell"
piR-hsa-3821,"carcinoma, renal cell"
piR-hsa-3845,"carcinoma, renal cell"
piR-hsa-3859,"carcinoma, renal cell"
piR-hsa-3860,"carcinoma, renal cell"
piR-hsa-3903,"carcinoma, renal cell"
piR-hsa-3925,"carcinoma, renal cell"
piR-hsa-3959,"carcinoma, renal cell"
piR-hsa-4013,"carcinoma, renal cell"
piR-hsa-4052,"carcinoma, renal cell"
piR-hsa-4114,"carcinoma, renal cell"
piR-hsa-4135,"carcinoma, renal cell"
piR-hsa-4140,"carcinoma, renal cell"
piR-hsa-4161,"carcinoma, renal cell"
piR-hsa-4190,"carcinoma, renal cell"
piR-hsa-4280,"carcinoma, renal cell"
piR-hsa-4356,"carcinoma, renal cell"
piR-hsa-4445,"carcinoma, renal cell"
piR-hsa-4467,"carcinoma, renal cell"
piR-hsa-4626,"carcinoma, renal cell"
piR-hsa-4642,"carcinoma, renal cell"
piR-hsa-4652,"carcinoma, renal cell"
piR-hsa-4658,"carcinoma, renal cell"
piR-hsa-4715,"carcinoma, renal cell"
piR-hsa-4746,"carcinoma, renal cell"
piR-hsa-4789,"carcinoma, renal cell"
piR-hsa-4835,"carcinoma, renal cell"
piR-hsa-4996,"carcinoma, renal cell"
piR-hsa-5067,"carcinoma, renal cell"
piR-hsa-5127,"carcinoma, renal cell"
piR-hsa-5133,"carcinoma, renal cell"
piR-hsa-5135,"carcinoma, renal cell"
piR-hsa-5161,"carcinoma, renal cell"
piR-hsa-5179,"carcinoma, renal cell"
piR-hsa-4860,"carcinoma, renal cell"
piR-hsa-5185,"carcinoma, renal cell"
piR-hsa-5270,"carcinoma, renal cell"
piR-hsa-5341,"carcinoma, renal cell"
piR-hsa-5394,"carcinoma, renal cell"
piR-hsa-5397,"carcinoma, renal cell"
piR-hsa-5398,"carcinoma, renal cell"
piR-hsa-5400,"carcinoma, renal cell"
piR-hsa-4882,"carcinoma, renal cell"
piR-hsa-5447,"carcinoma, renal cell"
piR-hsa-5471,"carcinoma, renal cell"
piR-hsa-5482,"carcinoma, renal cell"
piR-hsa-5528,"carcinoma, renal cell"
piR-hsa-5585,"carcinoma, renal cell"
piR-hsa-5603,"carcinoma, renal cell"
piR-hsa-5633,"carcinoma, renal cell"
piR-hsa-4892,"carcinoma, renal cell"
piR-hsa-5652,"carcinoma, renal cell"
piR-hsa-5673,"carcinoma, renal cell"
piR-hsa-5676,"carcinoma, renal cell"
piR-hsa-5689,"carcinoma, renal cell"
piR-hsa-5705,"carcinoma, renal cell"
piR-hsa-5710,"carcinoma, renal cell"
piR-hsa-5724,"carcinoma, renal cell"
piR-hsa-5726,"carcinoma, renal cell"
piR-hsa-5727,"carcinoma, renal cell"
piR-hsa-5729,"carcinoma, renal cell"
piR-hsa-5752,"carcinoma, renal cell"
piR-hsa-5764,"carcinoma, renal cell"
piR-hsa-5811,"carcinoma, renal cell"
piR-hsa-5964,"carcinoma, renal cell"
piR-hsa-6092,"carcinoma, renal cell"
piR-hsa-6098,"carcinoma, renal cell"
piR-hsa-6101,"carcinoma, renal cell"
piR-hsa-6130,"carcinoma, renal cell"
piR-hsa-6157,"carcinoma, renal cell"
piR-hsa-6165,"carcinoma, renal cell"
piR-hsa-6257,"carcinoma, renal cell"
piR-hsa-6264,"carcinoma, renal cell"
piR-hsa-6339,"carcinoma, renal cell"
piR-hsa-6373,"carcinoma, renal cell"
piR-hsa-6384,"carcinoma, renal cell"
piR-hsa-6394,"carcinoma, renal cell"
piR-hsa-6427,"carcinoma, renal cell"
piR-hsa-6490,"carcinoma, renal cell"
piR-hsa-6572,"carcinoma, renal cell"
piR-hsa-6589,"carcinoma, renal cell"
piR-hsa-4918,"carcinoma, renal cell"
piR-hsa-6624,"carcinoma, renal cell"
piR-hsa-6640,"carcinoma, renal cell"
piR-hsa-6676,"carcinoma, renal cell"
piR-hsa-6716,"carcinoma, renal cell"
piR-hsa-6726,"carcinoma, renal cell"
piR-hsa-6991,"carcinoma, renal cell"
piR-hsa-7031,"carcinoma, renal cell"
piR-hsa-7063,"carcinoma, renal cell"
piR-hsa-7071,"carcinoma, renal cell"
piR-hsa-7102,"carcinoma, renal cell"
piR-hsa-7105,"carcinoma, renal cell"
piR-hsa-7164,"carcinoma, renal cell"
piR-hsa-7215,"carcinoma, renal cell"
piR-hsa-7219,"carcinoma, renal cell"
piR-hsa-17,"carcinoma, renal cell"
piR-hsa-7291,"carcinoma, renal cell"
piR-hsa-7295,"carcinoma, renal cell"
piR-hsa-7299,"carcinoma, renal cell"
piR-hsa-7394,"carcinoma, renal cell"
piR-hsa-7404,"carcinoma, renal cell"
piR-hsa-7415,"carcinoma, renal cell"
piR-hsa-6869,"carcinoma, renal cell"
piR-hsa-7435,"carcinoma, renal cell"
piR-hsa-7547,"carcinoma, renal cell"
piR-hsa-7620,"carcinoma, renal cell"
piR-hsa-7653,"carcinoma, renal cell"
piR-hsa-7714,"carcinoma, renal cell"
piR-hsa-7771,"carcinoma, renal cell"
piR-hsa-7788,"carcinoma, renal cell"
piR-hsa-7800,"carcinoma, renal cell"
piR-hsa-7866,"carcinoma, renal cell"
piR-hsa-6924,"carcinoma, renal cell"
piR-hsa-7968,"carcinoma, renal cell"
piR-hsa-8046,"carcinoma, renal cell"
piR-hsa-8069,"carcinoma, renal cell"
piR-hsa-8173,"carcinoma, renal cell"
piR-hsa-8273,"carcinoma, renal cell"
piR-hsa-8297,"carcinoma, renal cell"
piR-hsa-8388,"carcinoma, renal cell"
piR-hsa-8419,"carcinoma, renal cell"
piR-hsa-8454,"carcinoma, renal cell"
piR-hsa-8509,"carcinoma, renal cell"
piR-hsa-8540,"carcinoma, renal cell"
piR-hsa-8585,"carcinoma, renal cell"
piR-hsa-8729,"carcinoma, renal cell"
piR-hsa-8837,"carcinoma, renal cell"
piR-hsa-6944,"carcinoma, renal cell"
piR-hsa-8848,"carcinoma, renal cell"
piR-hsa-8870,"carcinoma, renal cell"
piR-hsa-8903,"carcinoma, renal cell"
piR-hsa-8919,"carcinoma, renal cell"
piR-hsa-9100,"carcinoma, renal cell"
piR-hsa-9268,"carcinoma, renal cell"
piR-hsa-9274,"carcinoma, renal cell"
piR-hsa-9289,"carcinoma, renal cell"
piR-hsa-9402,"carcinoma, renal cell"
piR-hsa-9416,"carcinoma, renal cell"
piR-hsa-9471,"carcinoma, renal cell"
piR-hsa-9499,"carcinoma, renal cell"
piR-hsa-9529,"carcinoma, renal cell"
piR-hsa-9531,"carcinoma, renal cell"
piR-hsa-9130,"carcinoma, renal cell"
piR-hsa-9869,"carcinoma, renal cell"
piR-hsa-9927,"carcinoma, renal cell"
piR-hsa-9936,"carcinoma, renal cell"
piR-hsa-9943,"carcinoma, renal cell"
piR-hsa-9993,"carcinoma, renal cell"
piR-hsa-10033,"carcinoma, renal cell"
piR-hsa-10037,"carcinoma, renal cell"
piR-hsa-10165,"carcinoma, renal cell"
piR-hsa-10254,"carcinoma, renal cell"
piR-hsa-10265,"carcinoma, renal cell"
piR-hsa-10348,"carcinoma, renal cell"
piR-hsa-10351,"carcinoma, renal cell"
piR-hsa-10507,"carcinoma, renal cell"
piR-hsa-10574,"carcinoma, renal cell"
piR-hsa-10586,"carcinoma, renal cell"
piR-hsa-10630,"carcinoma, renal cell"
piR-hsa-10656,"carcinoma, renal cell"
piR-hsa-10682,"carcinoma, renal cell"
piR-hsa-10688,"carcinoma, renal cell"
piR-hsa-10691,"carcinoma, renal cell"
piR-hsa-10736,"carcinoma, renal cell"
piR-hsa-10819,"carcinoma, renal cell"
piR-hsa-10834,"carcinoma, renal cell"
piR-hsa-10863,"carcinoma, renal cell"
piR-hsa-10887,"carcinoma, renal cell"
piR-hsa-10891,"carcinoma, renal cell"
piR-hsa-10910,"carcinoma, renal cell"
piR-hsa-10918,"carcinoma, renal cell"
piR-hsa-10995,"carcinoma, renal cell"
piR-hsa-11007,"carcinoma, renal cell"
